"id","ten_file_anh","wrist","thumb_cmc","thumb_mcp","thumb_ip","thumb_tip","index_finger_mcp","index_finger_pip","index_finger_dip","index_finger_tip","middle_finger_mcp","middle_finger_pip","middle_finger_dip","middle_finger_tip","ring_finger_mcp","ring_finger_pip","ring_finger_dip","ring_finger_tip","pinky_mcp","pinky_pip","pinky_dip","pinky_tip"
35,"WIN_20231128_14_40_57_Pro.jpg","0.53997;0.66261;1e-07","0.60207;0.59825;0.0081813894","0.62925;0.52184;-0.0005949722","0.656;0.46423;-0.0158795714","0.6731;0.39838;-0.0321199968","0.55375;0.38652;-0.01598409","0.57289;0.281;-0.0432997569","0.57741;0.19935;-0.0613382831","0.57692;0.12434;-0.0732110888","0.53598;0.40267;-0.0368332341","0.6445;0.3781;-0.0705676228","0.6486;0.46215;-0.0722849816","0.62623;0.5028;-0.0657318756","0.53322;0.44286;-0.0579456277","0.64319;0.44745;-0.0896471217","0.63991;0.52951;-0.0759971887","0.6143;0.55635;-0.0591342375","0.54309;0.49611;-0.0789710656","0.62055;0.47272;-0.0951052159","0.6271;0.52281;-0.0789658874","0.61452;0.55887;-0.0631196499"
36,"WIN_20231128_14_40_58_Pro.jpg","0.40193;0.73366;-4.86e-08","0.46616;0.65233;-0.0038794752","0.49225;0.55696;-0.0184148252","0.51114;0.47972;-0.0387196764","0.51823;0.40187;-0.0592331588","0.40605;0.41144;-0.0199852064","0.43;0.29059;-0.0535160974","0.43346;0.19799;-0.0735248998","0.4308;0.11313;-0.0869689807","0.37569;0.42622;-0.0381243415","0.48852;0.39787;-0.0850185528","0.49861;0.5135;-0.0912110507","0.47742;0.57345;-0.0851618424","0.36313;0.46887;-0.0579878092","0.47792;0.4608;-0.1015423536","0.48246;0.55921;-0.0885038376","0.459;0.60137;-0.0696247667","0.3633;0.52736;-0.0791675076","0.43977;0.50343;-0.1050781459","0.45045;0.5612;-0.0924529359","0.43716;0.59676;-0.0763250515"
37,"WIN_20231128_14_40_59_Pro.jpg","0.27155;0.77023;2.027e-07","0.31502;0.6971;-0.0148149179","0.34265;0.58092;-0.0357215628","0.35555;0.48607;-0.0599911325","0.3365;0.43439;-0.084432587","0.25994;0.437;-0.0344297625","0.27132;0.30253;-0.0703635514","0.27674;0.20434;-0.0907533392","0.27265;0.12266;-0.1040110216","0.21957;0.45946;-0.0482056998","0.31253;0.42078;-0.0981236026","0.33487;0.54439;-0.1007110924","0.31747;0.59811;-0.0913174227","0.19228;0.50333;-0.063963145","0.28809;0.48137;-0.1114114895","0.30141;0.58437;-0.0923110098","0.28015;0.62474;-0.0682081729","0.17375;0.56433;-0.0813208818","0.24941;0.52681;-0.1109636799","0.26724;0.59393;-0.0934790149","0.25197;0.63371;-0.0731279477"
38,"WIN_20231128_14_41_00_Pro.jpg","0.10225;0.77485;2.769e-07","0.14176;0.73964;-0.034533333","0.18068;0.6278;-0.0604482181","0.18902;0.52168;-0.0843761116","0.15288;0.46168;-0.1083322614","0.11486;0.47834;-0.0495284759","0.11435;0.34533;-0.0847394094","0.11838;0.24925;-0.103385672","0.11313;0.1695;-0.1151004583","0.06934;0.49085;-0.052269645","0.12427;0.45827;-0.0984049812","0.14514;0.58617;-0.0991535485","0.13175;0.63224;-0.0886692256","0.0327;0.5319;-0.0581739955","0.09096;0.52372;-0.1086595505","0.10963;0.63316;-0.091654323","0.09161;0.66423;-0.0680147856","-0.00043;0.58873;-0.0660862401","0.04891;0.56816;-0.0986785293","0.07065;0.64068;-0.0811437517","0.05719;0.67036;-0.0605745874"
39,"WIN_20231128_14_41_06_Pro.jpg","0.26342;1.07537;1.977e-07","0.30383;1.01453;-0.0104547292","0.34442;0.95898;-0.0321248285","0.37306;0.94311;-0.0558334328","0.37874;0.96784;-0.0807667524","0.29617;0.88369;-0.0600908771","0.3122;0.78015;-0.0961868241","0.32557;0.70445;-0.1181893945","0.32966;0.64487;-0.1329300255","0.26327;0.90646;-0.0715524405","0.32611;0.95027;-0.1105672717","0.34132;1.01027;-0.1129878759","0.33326;1.03904;-0.1107200235","0.24351;0.9637;-0.0824518874","0.31242;1.02434;-0.1144616306","0.32449;1.06615;-0.1021041125","0.31633;1.07926;-0.0894773826","0.23514;1.02868;-0.0945555866","0.29466;1.07083;-0.1110631302","0.30408;1.10163;-0.0981695503","0.29586;1.11227;-0.0866168141"
40,"WIN_20231128_14_41_07_Pro.jpg","0.36675;1.06105;1.832e-07","0.40105;0.98801;-0.0062279021","0.43968;0.92625;-0.0253973063","0.47032;0.91739;-0.0469625741","0.47861;0.9477;-0.0705827922","0.38775;0.85875;-0.0498842448","0.40364;0.7696;-0.0802738816","0.4152;0.69619;-0.0983709246","0.4205;0.63966;-0.1105253696","0.36292;0.88577;-0.061180409","0.44062;0.92459;-0.0905102119","0.44153;0.97928;-0.0888930857","0.42284;0.99346;-0.0848363489","0.34951;0.94398;-0.0716886669","0.43005;0.99845;-0.0964418203","0.42686;1.03356;-0.083776474","0.4099;1.03744;-0.0720830038","0.34376;1.00995;-0.0829263479","0.41118;1.04368;-0.0957531035","0.41063;1.0706;-0.0828606784","0.39477;1.07884;-0.071821712"
41,"WIN_20231128_14_41_09_Pro.jpg","0.47153;1.04588;1.293e-07","0.49473;0.96283;-0.0062542586","0.52769;0.88925;-0.0271281358","0.56618;0.86142;-0.0502024777","0.58637;0.87593;-0.074976638","0.48368;0.83061;-0.0548534691","0.50628;0.74569;-0.0874104872","0.51642;0.67481;-0.1061749682","0.52057;0.61623;-0.1180802435","0.46888;0.87224;-0.0681478381","0.56078;0.87585;-0.0988145769","0.55886;0.92376;-0.0960306004","0.53632;0.93437;-0.0917677432","0.467;0.93592;-0.0806391016","0.55957;0.94094;-0.1103389636","0.55049;0.97313;-0.0976737589","0.52764;0.97467;-0.0854135826","0.47389;1.00264;-0.0935498029","0.54585;0.98936;-0.1094976664","0.54031;1.01121;-0.0957116932","0.51836;1.02324;-0.0839078575"
42,"WIN_20231128_14_41_14_Pro.jpg","0.60702;1.05044;7.53e-08","0.60024;0.96007;-0.0057335887","0.63062;0.86808;-0.0214620214","0.67901;0.82209;-0.0371803604","0.71536;0.81191;-0.0520041361","0.59779;0.834;-0.0441098064","0.62036;0.72751;-0.067600064","0.63091;0.65896;-0.0803781003","0.6376;0.60483;-0.0888527632","0.61333;0.87683;-0.0553363077","0.6894;0.79765;-0.0807041302","0.69076;0.84163;-0.0793420672","0.67285;0.86942;-0.0754115954","0.63751;0.92635;-0.065396972","0.70682;0.84088;-0.081818983","0.7014;0.8781;-0.0632137433","0.68209;0.90299;-0.0484867766","0.66335;0.97566;-0.0765984729","0.72175;0.89221;-0.0790934339","0.71555;0.91767;-0.0597246066","0.6959;0.94589;-0.045856405"
43,"WIN_20231128_14_41_17_Pro.jpg","0.68774;0.99121;-4.76e-08","0.67559;0.91089;-0.0075164698","0.69143;0.81793;-0.0207688436","0.72556;0.76853;-0.0315520205","0.75795;0.75748;-0.0416188017","0.68869;0.81556;-0.0499441847","0.72095;0.69738;-0.0765174031","0.74176;0.62809;-0.0924335495","0.75782;0.57557;-0.1028723642","0.71818;0.86188;-0.0550751723","0.77569;0.76728;-0.0819894224","0.76204;0.80505;-0.0811447352","0.7416;0.8402;-0.0765343979","0.74841;0.90674;-0.0586368255","0.80094;0.80727;-0.0765797123","0.78544;0.83776;-0.0585221425","0.76735;0.87272;-0.0428553484","0.7751;0.94426;-0.0627525672","0.81876;0.86267;-0.0725594312","0.80263;0.88362;-0.0580714494","0.78631;0.91328;-0.0455853827"
44,"WIN_20231128_14_41_19_Pro.jpg","0.76796;0.98825;-9.99e-08","0.76165;0.90441;-0.0036755726","0.78745;0.82557;-0.0126630263","0.82658;0.79275;-0.0203346945","0.85414;0.79821;-0.028506754","0.7922;0.80279;-0.0361365341","0.83913;0.70269;-0.0564335808","0.87048;0.6409;-0.0705481544","0.89433;0.5931;-0.0809079185","0.82324;0.85361;-0.0407590978","0.87176;0.79361;-0.0591690429","0.85681;0.82935;-0.0585387312","0.83543;0.85852;-0.0563955829","0.8517;0.90641;-0.0438684635","0.89788;0.83688;-0.0553401373","0.88217;0.86611;-0.0401350558","0.86143;0.89688;-0.028526105","0.87466;0.95198;-0.0474167205","0.91388;0.89276;-0.0547888838","0.89729;0.91281;-0.0420738533","0.87969;0.93966;-0.0312704742"
45,"WIN_20231128_14_41_21_Pro.jpg","0.80199;0.79033;-1.345e-07","0.78593;0.69447;-0.0013122552","0.80257;0.59028;-0.0096559785","0.84391;0.54368;-0.018094385","0.87493;0.55158;-0.0265302192","0.80622;0.55434;-0.0321938656","0.83509;0.41969;-0.0489053689","0.85567;0.33533;-0.0599269271","0.86978;0.27219;-0.068858169","0.84559;0.58677;-0.0396813378","0.8915;0.50861;-0.056410227","0.88563;0.55611;-0.0553459041","0.86848;0.59657;-0.0531617552","0.88383;0.62855;-0.0454443432","0.92427;0.54417;-0.055246748","0.91764;0.58114;-0.0407829545","0.901;0.61847;-0.0304633304","0.91788;0.66858;-0.0515236221","0.95021;0.59104;-0.0553724319","0.94029;0.61643;-0.0412368663","0.92658;0.64693;-0.0303290319"
46,"WIN_20231128_14_41_23_Pro.jpg","0.6883;0.83539;-1.126e-07","0.67444;0.73742;0.0073430077","0.68381;0.61935;-0.0027105294","0.72234;0.55059;-0.0138193518","0.75508;0.53465;-0.0244822372","0.6787;0.58045;-0.0421948396","0.7066;0.43178;-0.0696956366","0.72587;0.34126;-0.0894495547","0.73829;0.27359;-0.1030715704","0.70987;0.62272;-0.0549354404","0.7789;0.52558;-0.0795508325","0.77583;0.58642;-0.0795754716","0.75455;0.62907;-0.0773405805","0.74777;0.66864;-0.0644721612","0.81272;0.56181;-0.0795031935","0.80456;0.61051;-0.060043212","0.78386;0.65221;-0.0453843214","0.78618;0.70849;-0.0731787235","0.83499;0.61671;-0.0780987367","0.82519;0.64789;-0.0590134189","0.81051;0.68032;-0.0443838425"
47,"WIN_20231128_14_41_24_Pro.jpg","0.56774;0.86261;1.837e-07","0.55669;0.77504;0.0059582707","0.56621;0.6583;-0.0108776568","0.61359;0.59501;-0.0286491588","0.64883;0.58973;-0.0465254858","0.55338;0.60304;-0.0597222373","0.57946;0.45676;-0.097511597","0.59542;0.35325;-0.1258929968","0.60015;0.28135;-0.144382","0.57281;0.65079;-0.0740491673","0.66593;0.55258;-0.1054069623","0.6726;0.6124;-0.104583241","0.64977;0.65357;-0.1009424031","0.60584;0.70388;-0.0847143009","0.6948;0.59448;-0.1049702615","0.69199;0.64355;-0.081512168","0.66577;0.68497;-0.0634352192","0.6432;0.7454;-0.0944213718","0.71272;0.65681;-0.0999590904","0.70476;0.69147;-0.0754530057","0.68302;0.72676;-0.0570990443"
48,"WIN_20231128_14_41_26_Pro.jpg","0.46205;0.87971;2.639e-07","0.45988;0.8028;-0.0008412045","0.49071;0.69871;-0.0222113617","0.54575;0.63772;-0.0456648581","0.59146;0.61151;-0.0698091537","0.44348;0.6361;-0.0560366735","0.46139;0.51712;-0.0875278264","0.46379;0.43762;-0.1059926003","0.45943;0.37544;-0.1177881509","0.45012;0.67795;-0.0730919167","0.54443;0.57408;-0.1086352393","0.5555;0.62778;-0.1093313321","0.53775;0.66574;-0.1047935486","0.47687;0.73124;-0.0877169594","0.56924;0.62759;-0.1118570417","0.57169;0.67754;-0.0889800265","0.54733;0.71851;-0.0697439909","0.51111;0.77931;-0.1028046235","0.58411;0.68306;-0.1094644815","0.58594;0.7156;-0.0864227191","0.56862;0.75483;-0.0692424253"
49,"WIN_20231128_14_41_29_Pro.jpg","0.33829;0.9458;2.627e-07","0.39354;0.87505;-0.0070069716","0.42374;0.79002;-0.0322479717","0.45148;0.72377;-0.0607897528","0.4594;0.68556;-0.091345489","0.32636;0.68487;-0.0592777655","0.33643;0.55749;-0.0991821289","0.34005;0.45972;-0.1237037182","0.33491;0.38032;-0.1390200257","0.3135;0.72477;-0.0743818358","0.42197;0.64585;-0.1167889237","0.44667;0.72333;-0.1174740493","0.42903;0.77095;-0.1117495522","0.32318;0.78452;-0.0885288119","0.43183;0.7082;-0.1271849871","0.44829;0.77008;-0.1087557226","0.42674;0.81093;-0.0894944519","0.34539;0.84252;-0.1027611047","0.42373;0.76316;-0.1220731735","0.43973;0.79797;-0.1019562036","0.42818;0.83436;-0.0842301697"
50,"WIN_20231128_14_41_31_Pro.jpg","0.21839;0.97138;3.17e-07","0.27345;0.90424;-0.022799205","0.29895;0.80914;-0.0518593416","0.31662;0.73678;-0.0811444521","0.3171;0.7102;-0.1102577448","0.19142;0.69242;-0.061625164","0.20551;0.57079;-0.1047973335","0.21232;0.47549;-0.1307062954","0.20858;0.39508;-0.1464302987","0.16369;0.7281;-0.0697065219","0.27294;0.68414;-0.1132512987","0.29924;0.77119;-0.1121859699","0.27862;0.80269;-0.1045285836","0.15764;0.78933;-0.0794531181","0.25993;0.73639;-0.1228666231","0.28363;0.80538;-0.1044561192","0.2587;0.83322;-0.0841031745","0.16401;0.8536;-0.0907120854","0.24;0.7951;-0.114218846","0.26384;0.83738;-0.0950109363","0.25049;0.87295;-0.0770462304"
51,"WIN_20231128_14_41_33_Pro.jpg","0.15263;1.0036;1.798e-07","0.19309;0.93711;-0.019829873","0.22122;0.8334;-0.0446915664","0.23828;0.75194;-0.0708351731","0.21834;0.72762;-0.097675398","0.12471;0.71192;-0.0547548048","0.12021;0.57696;-0.096795097","0.12049;0.47371;-0.1240084022","0.11236;0.38727;-0.1416857839","0.08593;0.74301;-0.0660838708","0.17273;0.70213;-0.1111219898","0.20582;0.80313;-0.1128083915","0.1916;0.84716;-0.1069787592","0.06398;0.80304;-0.0791193172","0.15532;0.76284;-0.1249572039","0.18416;0.83987;-0.108523719","0.16632;0.87348;-0.0890278146","0.05556;0.8777;-0.0936600417","0.11976;0.81907;-0.1218341738","0.15242;0.86245;-0.1036547497","0.14969;0.90227;-0.0848663226"
52,"WIN_20231128_14_41_36_Pro.jpg","0.7906;0.84317;-2.18e-08","0.77697;0.73938;0.0099638579","0.78866;0.6227;0.0018756845","0.81981;0.55585;-0.00862817","0.84654;0.54741;-0.0188492499","0.77793;0.57244;-0.0347514115","0.79765;0.42539;-0.0602781661","0.81372;0.32939;-0.0786052048","0.82349;0.25961;-0.0909912586","0.8064;0.60754;-0.0496479906","0.88698;0.50198;-0.073354952","0.89758;0.56317;-0.0735918656","0.87974;0.60941;-0.0705901161","0.84542;0.651;-0.0613928325","0.91897;0.53684;-0.0745482519","0.92067;0.58525;-0.056300085","0.9021;0.62753;-0.0421086252","0.8859;0.692;-0.0723860562","0.94196;0.59303;-0.0742740184","0.94017;0.62256;-0.0550158322","0.92634;0.65313;-0.0403388329"
