"id","ten_file_anh","wrist","thumb_cmc","thumb_mcp","thumb_ip","thumb_tip","index_finger_mcp","index_finger_pip","index_finger_dip","index_finger_tip","middle_finger_mcp","middle_finger_pip","middle_finger_dip","middle_finger_tip","ring_finger_mcp","ring_finger_pip","ring_finger_dip","ring_finger_tip","pinky_mcp","pinky_pip","pinky_dip","pinky_tip"
35,"WIN_20231128_14_48_20_Pro.jpg","0.66947;0.64524;7.407e-07","0.69837;0.56046;0.0030013933","0.69089;0.46916;-0.0023252568","0.66187;0.42544;-0.0062585291","0.62711;0.40738;-0.0136066796","0.70344;0.43524;-0.031500604","0.71748;0.30592;-0.0431086421","0.72616;0.23232;-0.0480385609","0.73307;0.17455;-0.0497961193","0.66491;0.43999;-0.0388536863","0.65615;0.29718;-0.0511163175","0.65083;0.21403;-0.059337128","0.64745;0.14932;-0.0630926192","0.62905;0.45791;-0.0425703898","0.61016;0.33727;-0.0559132211","0.60297;0.2582;-0.0690976903","0.59622;0.19534;-0.0773667321","0.60028;0.48763;-0.0436012037","0.61203;0.42642;-0.0523483828","0.6262;0.4433;-0.0507428274","0.63647;0.46459;-0.0483162031"
36,"WIN_20231128_14_48_21_Pro.jpg","0.82132;0.67807;6.488e-07","0.84769;0.58611;0.0025443339","0.83764;0.48205;-0.002640354","0.80104;0.4368;-0.0070558041","0.76252;0.42146;-0.0146219665","0.85573;0.43824;-0.0243215524","0.86162;0.30618;-0.0351816155","0.8714;0.2342;-0.0409735963","0.87994;0.17621;-0.0437331758","0.81757;0.44465;-0.0329258926","0.8029;0.29824;-0.0447005965","0.79722;0.21546;-0.0532173701","0.79402;0.14764;-0.0575071499","0.78055;0.4631;-0.0387575254","0.75926;0.33679;-0.0527538173","0.74991;0.2536;-0.0653542578","0.74196;0.18352;-0.0734016895","0.74877;0.49386;-0.0422620177","0.75336;0.42297;-0.0517351516","0.76287;0.45166;-0.0477597192","0.76989;0.48577;-0.0436663628"
37,"WIN_20231128_14_48_22_Pro.jpg","0.77755;0.53815;8.184e-07","0.74738;0.44927;-0.0055787088","0.69257;0.42175;-0.0148453843","0.65211;0.45903;-0.0209637117","0.62534;0.51511;-0.0295572188","0.68245;0.38883;-0.0400776826","0.61601;0.32053;-0.0553226769","0.58133;0.27923;-0.0630503073","0.55291;0.24764;-0.0667760372","0.66908;0.4565;-0.0451575182","0.58583;0.4134;-0.0613214597","0.53991;0.3839;-0.0722426623","0.50407;0.36319;-0.077573441","0.66249;0.52184;-0.0472757295","0.58398;0.50445;-0.0666190684","0.53827;0.48675;-0.084619306","0.5001;0.47924;-0.095859006","0.66187;0.57825;-0.0471449867","0.64192;0.5205;-0.0642873943","0.65912;0.4978;-0.0687526911","0.67409;0.49041;-0.0700693652"
38,"WIN_20231128_14_48_24_Pro.jpg","0.56682;0.45004;6.708e-07","0.53168;0.36998;-0.0065285522","0.48144;0.35191;-0.0155030852","0.44546;0.38526;-0.0212960783","0.42671;0.43478;-0.0285955034","0.47104;0.33546;-0.0404806584","0.40498;0.29242;-0.0566446148","0.36358;0.26822;-0.0651808605","0.33209;0.2495;-0.0702921003","0.46512;0.4054;-0.0443216003","0.38898;0.39363;-0.0597947799","0.34085;0.38289;-0.0706365556","0.30578;0.37247;-0.0779622942","0.465;0.47127;-0.0457700528","0.39363;0.47591;-0.0625834316","0.34994;0.46649;-0.0770474225","0.31727;0.45788;-0.0869596675","0.46995;0.52367;-0.045543097","0.43572;0.48727;-0.0613122061","0.42453;0.45495;-0.0685215816","0.41582;0.43188;-0.0729083717"
39,"WIN_20231128_14_48_25_Pro.jpg","0.40611;0.4864;6.802e-07","0.36628;0.40978;0.0010261594","0.31553;0.40552;-0.0022492483","0.29185;0.45086;-0.0051903194","0.27782;0.5032;-0.0110150389","0.29215;0.3737;-0.0218249746","0.229;0.33067;-0.0303191338","0.1919;0.30841;-0.033124242","0.1628;0.29157;-0.0341152586","0.28315;0.4407;-0.0280374698","0.21197;0.42866;-0.0352100842","0.16942;0.42176;-0.0400500037","0.13818;0.41385;-0.0416215472","0.2862;0.50521;-0.0321432613","0.22683;0.52377;-0.042379532","0.18745;0.52979;-0.0569489226","0.157;0.532;-0.0668326467","0.29857;0.55674;-0.0344267264","0.28985;0.54139;-0.0472139493","0.3071;0.5244;-0.0520638078","0.32472;0.50825;-0.0533858538"
40,"WIN_20231128_14_48_26_Pro.jpg","0.42614;0.45518;6.739e-07","0.37712;0.40196;0.0016586245","0.32625;0.42059;-0.0023683554","0.30977;0.47249;-0.0059074294","0.30565;0.53166;-0.0124583105","0.30702;0.39714;-0.0234805867","0.24149;0.38659;-0.0319265649","0.20344;0.3818;-0.0350448228","0.17367;0.37819;-0.0364128761","0.309;0.46394;-0.0301655792","0.23841;0.48729;-0.0368934236","0.19881;0.5006;-0.0424659625","0.17045;0.50885;-0.0450895354","0.32021;0.52419;-0.0343557559","0.26684;0.56768;-0.0441436954","0.22882;0.59208;-0.0588471666","0.19979;0.61118;-0.0692991391","0.33724;0.57051;-0.0365720354","0.32586;0.55231;-0.048241321","0.3382;0.52546;-0.0526475534","0.35201;0.50354;-0.0543201827"
41,"WIN_20231128_14_48_29_Pro.jpg","0.72361;0.71692;4.819e-07","0.75918;0.64337;0.003610668","0.75898;0.54726;-0.000617102","0.72125;0.49716;-0.00371452","0.68559;0.47246;-0.0101954527","0.7759;0.52798;-0.0249547139","0.76915;0.39864;-0.0321662799","0.76317;0.32867;-0.0340114683","0.75704;0.27195;-0.0348198041","0.73966;0.52693;-0.0333698057","0.73493;0.38665;-0.0411733277","0.73316;0.30679;-0.0479916148","0.73319;0.24224;-0.0518662296","0.70355;0.53235;-0.0386735573","0.70338;0.40825;-0.0503823124","0.70969;0.33024;-0.0657433197","0.71245;0.26203;-0.0768467858","0.67177;0.54539;-0.0412455499","0.69682;0.50273;-0.0533564538","0.71186;0.52619;-0.0566439033","0.71972;0.54555;-0.0582771152"
42,"WIN_20231128_14_48_32_Pro.jpg","0.62565;0.58139;5.779e-07","0.58776;0.51004;-0.0126965009","0.53367;0.49908;-0.0235205796","0.49569;0.52984;-0.0299902093","0.474;0.56807;-0.0381952375","0.52835;0.49054;-0.0465267152","0.45963;0.49924;-0.0637288839","0.41732;0.5082;-0.0721077472","0.38384;0.51494;-0.0763869137","0.52872;0.55893;-0.0481876694","0.45516;0.55869;-0.0646481887","0.40706;0.55856;-0.0742389038","0.37071;0.55374;-0.07908573","0.53282;0.6215;-0.0477858186","0.46763;0.61473;-0.0633160323","0.42048;0.60535;-0.0764221773","0.38252;0.59628;-0.0849899501","0.54105;0.67175;-0.0465498865","0.5123;0.62532;-0.0607403591","0.50301;0.59081;-0.0661278665","0.49451;0.56626;-0.0685534403"
43,"WIN_20231128_14_48_34_Pro.jpg","0.41918;0.56774;4.446e-07","0.37948;0.49035;-0.001331858","0.32597;0.47528;-0.0044243983","0.29383;0.51757;-0.005640089","0.27982;0.5613;-0.008332924","0.31609;0.4604;-0.0218959004","0.25436;0.46808;-0.0294824243","0.21696;0.47929;-0.0324940532","0.18821;0.48831;-0.0338128656","0.31016;0.52912;-0.0259251036","0.24306;0.53048;-0.032697849","0.20349;0.52889;-0.0370589159","0.17327;0.52208;-0.0385183468","0.30958;0.59176;-0.0279316232","0.25686;0.57988;-0.0333926603","0.22068;0.56411;-0.0416131169","0.18975;0.54973;-0.0475736596","0.31562;0.64215;-0.028993804","0.30094;0.59716;-0.0338455476","0.30363;0.56616;-0.0347572267","0.30514;0.54278;-0.0345055386"
44,"WIN_20231128_14_48_35_Pro.jpg","0.28778;0.56925;3.955e-07","0.25153;0.48777;0.0009341005","0.19847;0.47209;0.0015383516","0.16514;0.51436;0.0030926818","0.14925;0.56216;0.0032773085","0.18295;0.46718;-0.0096522095","0.1246;0.47318;-0.0116156992","0.08911;0.48128;-0.0114216544","0.06156;0.48861;-0.0110461516","0.17636;0.53485;-0.0130145829","0.1152;0.53505;-0.0139470175","0.07898;0.53258;-0.015618626","0.05301;0.52786;-0.0156994443","0.17775;0.59613;-0.0149178468","0.12684;0.59158;-0.0170271844","0.09316;0.57945;-0.0257819965","0.06654;0.56855;-0.0323401876","0.18546;0.64481;-0.0158425607","0.17441;0.61127;-0.0202558432","0.18269;0.58528;-0.02268943","0.19143;0.5649;-0.0233117826"
45,"WIN_20231128_14_48_37_Pro.jpg","0.29351;0.33903;2.623e-07","0.27822;0.24071;0.0118028447","0.2385;0.18472;0.0188750271","0.20559;0.19847;0.0245288275","0.1821;0.23421;0.0279547013","0.22331;0.1638;0.0084402859","0.17549;0.12251;0.0142720938","0.14697;0.10682;0.0178576522","0.12414;0.09567;0.0198989511","0.2011;0.21219;0.0018061236","0.15376;0.16401;0.0111578386","0.12641;0.13863;0.0127873272","0.10722;0.11801;0.0132837715","0.18807;0.26771;-0.0030677426","0.1502;0.22109;0.0023612983","0.12696;0.18573;-0.0067964438","0.10982;0.15953;-0.0155208325","0.18361;0.32202;-0.0060989591","0.18643;0.29757;-0.0055420618","0.20184;0.29204;-0.0070250435","0.21647;0.29046;-0.0081373611"
46,"WIN_20231128_14_48_39_Pro.jpg","0.73503;0.80543;5.027e-07","0.73314;0.71898;-0.0109760901","0.69557;0.66056;-0.022379186","0.64997;0.66971;-0.0296011493","0.61703;0.69438;-0.0389068052","0.6986;0.64196;-0.0447660945","0.63717;0.57302;-0.0598643832","0.60215;0.5379;-0.0663819313","0.57325;0.51185;-0.0697236881","0.67775;0.6931;-0.0473167226","0.61182;0.61358;-0.0627522394","0.57464;0.56677;-0.0724863261","0.54536;0.52819;-0.0779239163","0.65809;0.74101;-0.0474750064","0.59998;0.66331;-0.0634050593","0.56981;0.60996;-0.07701087","0.54286;0.56744;-0.08626955","0.64321;0.78202;-0.0463024974","0.63265;0.71585;-0.0609103478","0.64599;0.70099;-0.0649136901","0.6546;0.69504;-0.0667438656"
47,"WIN_20231128_14_48_47_Pro.jpg","0.62219;0.47985;3.277e-07","0.58502;0.53387;-0.0111369528","0.52947;0.53753;-0.0151831536","0.49456;0.4957;-0.0212034974","0.48197;0.43948;-0.0262218397","0.502;0.50737;-0.0037455182","0.44516;0.50322;-0.0164884385","0.41266;0.49809;-0.0219588485","0.38569;0.48862;-0.023640804","0.50616;0.45983;-0.0082442695","0.44736;0.43969;-0.0248042792","0.4114;0.42769;-0.0335015245","0.38253;0.41163;-0.0352634862","0.51915;0.41842;-0.014713835","0.49322;0.43798;-0.0410585739","0.52484;0.47225;-0.0426516496","0.55181;0.48418;-0.0336382501","0.53542;0.38405;-0.0216986574","0.51468;0.41685;-0.0381158851","0.53919;0.44963;-0.033156082","0.56227;0.45703;-0.0238323435"
48,"WIN_20231128_14_48_51_Pro.jpg","0.54088;0.54474;2.947e-07","0.50666;0.57135;-0.0153206401","0.45048;0.53312;-0.017885875","0.42437;0.46672;-0.019294804","0.43174;0.40288;-0.0212608073","0.43861;0.46517;-0.0084962407","0.3939;0.41188;-0.0175100323","0.3652;0.37765;-0.0220859274","0.34368;0.3496;-0.0253873989","0.45402;0.42659;-0.0116225258","0.40486;0.35987;-0.0230582394","0.36967;0.32143;-0.0319292136","0.33985;0.28417;-0.0357010141","0.47466;0.40029;-0.0166980457","0.42906;0.3695;-0.0371672027","0.41821;0.36456;-0.0461974405","0.41445;0.34275;-0.0483296737","0.49719;0.38416;-0.0226667486","0.4645;0.41925;-0.045932211","0.47997;0.46606;-0.0496905446","0.50246;0.48822;-0.0482160859"
49,"WIN_20231128_14_48_56_Pro.jpg","0.7194;0.59908;2.724e-07","0.72277;0.53051;-0.0285333749","0.75653;0.47338;-0.0313232429","0.80108;0.47522;-0.0283125024","0.8296;0.48989;-0.0253255032","0.77212;0.41153;-0.0107745817","0.80594;0.34714;-0.0161908139","0.82872;0.31006;-0.023103822","0.84821;0.27715;-0.0292641856","0.79276;0.44707;-0.0057695447","0.83315;0.38692;-0.0077171852","0.85995;0.34666;-0.0178480353","0.88184;0.31224;-0.0258256905","0.80286;0.49152;-0.0045534554","0.84685;0.44858;-0.0193936396","0.87626;0.41419;-0.0412955806","0.90334;0.3819;-0.0562282167","0.80272;0.54156;-0.0046817129","0.82054;0.50981;-0.0272314493","0.80492;0.51728;-0.0374648795","0.78874;0.53119;-0.0427291468"
50,"WIN_20231128_14_49_06_Pro.jpg","0.45136;0.77774;5.365e-07","0.4175;0.68823;-0.0082974005","0.42682;0.58292;-0.0188039765","0.47021;0.53272;-0.0223728418","0.50149;0.52432;-0.0288954303","0.42486;0.56644;-0.0582781099","0.4303;0.42662;-0.0734303296","0.43463;0.33877;-0.0809351504","0.43906;0.26852;-0.0852482319","0.47081;0.58321;-0.0605867952","0.48328;0.42688;-0.0769476369","0.48976;0.3263;-0.0895382687","0.49728;0.24859;-0.0974476188","0.50744;0.60421;-0.0579698645","0.52121;0.45881;-0.0808284953","0.52905;0.36552;-0.1020323113","0.53972;0.29692;-0.1148663238","0.53321;0.6242;-0.0517599173","0.51619;0.57419;-0.0715759248","0.49224;0.60367;-0.0752405748","0.48374;0.63416;-0.0757563785"
51,"WIN_20231128_14_49_08_Pro.jpg","0.28016;0.73735;4.893e-07","0.23548;0.65573;-0.0022350966","0.23429;0.55033;-0.0121212862","0.27105;0.4842;-0.0179604534","0.29973;0.45203;-0.0270662662","0.21684;0.51497;-0.0496495403","0.22182;0.37138;-0.0614867061","0.22153;0.28517;-0.0670816228","0.2176;0.21499;-0.0717383251","0.26049;0.52358;-0.0574132577","0.27444;0.36566;-0.0705388337","0.27786;0.26952;-0.0821304247","0.2763;0.19185;-0.0915718079","0.30185;0.53986;-0.0604738519","0.32238;0.38851;-0.0784667432","0.33031;0.29307;-0.0970240831","0.33532;0.21996;-0.1110865101","0.33703;0.5574;-0.0601733476","0.33061;0.50354;-0.0752894655","0.31804;0.53634;-0.077344656","0.31448;0.56724;-0.0790849105"
52,"WIN_20231128_14_49_10_Pro.jpg","0.14876;0.63204;5.557e-07","0.09821;0.56474;-0.0036327336","0.08368;0.4453;-0.0129856197","0.10486;0.34553;-0.0172066577","0.13049;0.28603;-0.0233603008","0.06993;0.42349;-0.0474992506","0.08045;0.2709;-0.0558995642","0.0863;0.18654;-0.0582477339","0.0838;0.11852;-0.0608751103","0.11465;0.43271;-0.0538532101","0.1331;0.26155;-0.0642294511","0.1392;0.16482;-0.0740448311","0.13555;0.0884;-0.0821786448","0.15896;0.44783;-0.0552942231","0.18834;0.28664;-0.0710722134","0.1965;0.1859;-0.0892670304","0.1953;0.10774;-0.1039080396","0.19836;0.46462;-0.0532484688","0.20924;0.40686;-0.0677320361","0.20055;0.44237;-0.0696449056","0.19193;0.47474;-0.0716218874"
53,"WIN_20231128_14_49_12_Pro.jpg","0.17606;1.03229;4.165e-07","0.13072;0.97941;-0.0040995306","0.11315;0.87813;-0.0130955447","0.12653;0.79295;-0.0175929461","0.14989;0.73683;-0.0223671272","0.09586;0.8626;-0.047535941","0.09352;0.71045;-0.0615163483","0.09267;0.62434;-0.0649771392","0.0874;0.55649;-0.0661636218","0.13382;0.87442;-0.0544373468","0.14021;0.69273;-0.0739381537","0.14243;0.58964;-0.0815822706","0.13821;0.50492;-0.0842586979","0.17405;0.88512;-0.0574804544","0.19402;0.71148;-0.079902038","0.20263;0.61833;-0.0887836516","0.20556;0.54228;-0.0918557197","0.2119;0.89779;-0.0575880669","0.22106;0.79785;-0.0690240413","0.21719;0.82504;-0.0601963624","0.21513;0.85763;-0.0522533581"
54,"WIN_20231128_14_49_15_Pro.jpg","0.54208;0.90181;3.88e-07","0.54017;0.79423;-0.0047036521","0.58389;0.72311;-0.0096378811","0.62783;0.71695;-0.0108503178","0.65237;0.72486;-0.0134310713","0.60291;0.71008;-0.0357164033","0.64002;0.60457;-0.0492780283","0.66606;0.53584;-0.0552562401","0.68792;0.48627;-0.058026202","0.63272;0.76229;-0.0385349877","0.68143;0.66557;-0.0540822111","0.71407;0.60003;-0.0623961873","0.74122;0.55364;-0.0654594898","0.64761;0.81628;-0.0386907198","0.6905;0.73837;-0.0581775196","0.72176;0.68129;-0.0730182528","0.74756;0.64562;-0.0799193606","0.64908;0.86414;-0.0364579558","0.64569;0.81594;-0.0504280739","0.62192;0.80298;-0.0514035188","0.60381;0.81233;-0.0494960286"
55,"WIN_20231128_14_49_18_Pro.jpg","0.62976;0.44182;8.4e-07","0.66859;0.47621;-0.0290471967","0.7322;0.44475;-0.0434542485","0.76211;0.36665;-0.0537337735","0.76232;0.28383;-0.0639379844","0.76099;0.37305;-0.038325537","0.83756;0.34997;-0.0596845895","0.88605;0.33697;-0.0714565441","0.9281;0.3211;-0.0778998211","0.74357;0.31393;-0.0385220945","0.81472;0.22454;-0.0663621202","0.86144;0.17482;-0.0839486346","0.90129;0.12924;-0.091739364","0.71589;0.27618;-0.0390702933","0.7709;0.24322;-0.0787256584","0.76873;0.24511;-0.0897841007","0.76838;0.22606;-0.0882996246","0.68308;0.26179;-0.0396470092","0.72463;0.28586;-0.0724180043","0.7018;0.33674;-0.0706477314","0.67699;0.35798;-0.0624256693"
56,"WIN_20231128_14_49_20_Pro.jpg","0.62313;0.72395;5.756e-07","0.65823;0.76923;-0.0192230642","0.71972;0.78269;-0.0267327763","0.76378;0.75658;-0.0331962705","0.78045;0.69581;-0.039115943","0.75109;0.71854;-0.0138433361","0.81368;0.73862;-0.0275825225","0.85192;0.74707;-0.0366654433","0.8853;0.7497;-0.0420544632","0.74947;0.66641;-0.0179209653","0.82312;0.6308;-0.0338165611","0.86887;0.60925;-0.0428217687","0.90763;0.58478;-0.0463219471","0.73651;0.6229;-0.0242665112","0.80372;0.65053;-0.0521094501","0.80746;0.66161;-0.0588414446","0.81281;0.64825;-0.0577286296","0.71568;0.5945;-0.0314480513","0.74901;0.66387;-0.0592143424","0.72109;0.69192;-0.0596769676","0.69504;0.69024;-0.0548041984"
57,"WIN_20231128_14_49_24_Pro.jpg","0.59007;0.95177;1.831e-07","0.60711;0.83861;0.0030230936","0.66065;0.79166;0.0078604072","0.6995;0.8052;0.0145979952","0.72034;0.82104;0.0204877816","0.70346;0.79983;-0.0114945844","0.75972;0.72472;-0.0121410666","0.79343;0.68577;-0.0092257112","0.81984;0.663;-0.0062053716","0.72118;0.87075;-0.0122388937","0.78109;0.80503;-0.0150817046","0.8151;0.76578;-0.0135201355","0.84248;0.74618;-0.0099157402","0.72201;0.93131;-0.011221502","0.77207;0.88347;-0.0189088136","0.80803;0.85016;-0.0274920594","0.83297;0.83925;-0.0308707394","0.7112;0.97449;-0.0081282714","0.72255;0.92874;-0.010989828","0.70902;0.90292;-0.0085483938","0.69018;0.90656;-0.0050531398"
58,"WIN_20231128_14_49_28_Pro.jpg","0.39665;0.67218;5.947e-07","0.35339;0.60647;-0.0059833112","0.34016;0.50908;-0.016322311","0.35888;0.42437;-0.0235144943","0.38122;0.3719;-0.0329691023","0.33001;0.48113;-0.0436702371","0.35003;0.33804;-0.0587387681","0.35921;0.25397;-0.0662814826","0.36376;0.19021;-0.0704991892","0.37236;0.48637;-0.0494923145","0.38452;0.33342;-0.0616621785","0.38914;0.23819;-0.0696986392","0.38827;0.16613;-0.075762473","0.41207;0.49563;-0.0525590591","0.41992;0.35738;-0.0640828162","0.42183;0.26913;-0.0747458041","0.41946;0.20073;-0.0834175125","0.44569;0.50812;-0.0541246347","0.43963;0.44435;-0.062554054","0.43154;0.44525;-0.0621750392","0.42622;0.449;-0.0620480217"
59,"WIN_20231128_14_49_33_Pro.jpg","0.50586;0.70584;3.77e-08","0.5083;0.58851;0.0049987268","0.55378;0.5291;-0.0019810514","0.59595;0.53689;-0.0065495213","0.6242;0.55613;-0.0129461577","0.5623;0.48624;-0.0331318863","0.59321;0.37993;-0.0557734631","0.61293;0.29695;-0.0742301568","0.62972;0.23204;-0.0859713852","0.59241;0.53053;-0.0376602933","0.62182;0.45503;-0.0472828597","0.63173;0.41568;-0.0539359003","0.63669;0.39333;-0.058693774","0.61234;0.59135;-0.0394620597","0.6511;0.51535;-0.0548591577","0.68871;0.46637;-0.0712029263","0.71893;0.43863;-0.0826086476","0.62314;0.65017;-0.0372595042","0.61087;0.62554;-0.0451070406","0.59022;0.63066;-0.0428045057","0.57903;0.65477;-0.0414852016"
60,"WIN_20231128_14_49_52_Pro.jpg","0.18445;0.68641;4.846e-07","0.15745;0.59745;0.0018388828","0.17818;0.47351;-0.0047359886","0.23143;0.4193;-0.0095624151","0.2714;0.42214;-0.0172980335","0.13634;0.43137;-0.0331712812","0.13396;0.28407;-0.0434837341","0.1293;0.19518;-0.0485084727","0.11723;0.12339;-0.0531892106","0.17058;0.43974;-0.0471414663","0.19078;0.275;-0.0594364554","0.19914;0.17829;-0.0709552094","0.19545;0.09738;-0.078716144","0.2061;0.46065;-0.057769794","0.24889;0.31284;-0.0762355998","0.26372;0.21763;-0.0970138907","0.26455;0.13531;-0.1115990877","0.24279;0.49364;-0.065429762","0.27197;0.4426;-0.0780896693","0.26257;0.49036;-0.0770731568","0.24752;0.53268;-0.0768263936"
61,"WIN_20231128_14_50_06_Pro.jpg","0.25031;0.73129;4.457e-07","0.29307;0.65863;-0.0026701964","0.32008;0.5552;-0.0062055681","0.33317;0.48226;-0.0112034995","0.31151;0.44615;-0.0149312131","0.28283;0.43395;-0.0025649052","0.31216;0.32865;-0.013886299","0.328;0.26494;-0.02020262","0.33671;0.21276;-0.0251328014","0.25125;0.43615;-0.019092977","0.25623;0.28547;-0.0438064672","0.25957;0.19253;-0.0559394844","0.25606;0.12012;-0.0590386391","0.23081;0.4677;-0.0366574787","0.28714;0.34818;-0.0691360906","0.30901;0.27869;-0.0872281417","0.31393;0.20659;-0.0954950079","0.2272;0.52632;-0.0532816723","0.30148;0.51249;-0.0829218626","0.30478;0.56185;-0.0899949968","0.29151;0.59339;-0.0915001929"
62,"WIN_20231128_14_50_10_Pro.jpg","0.5118;0.44237;4.147e-07","0.53823;0.49297;-0.0256952215","0.59614;0.50819;-0.0336012095","0.63672;0.47022;-0.0366266519","0.64941;0.40796;-0.0395295471","0.61862;0.49261;-0.0256915484","0.67389;0.5192;-0.036636699","0.70501;0.52899;-0.0438861251","0.7327;0.53189;-0.0490925424","0.62186;0.44498;-0.0219608806","0.68524;0.44726;-0.0311870091","0.72345;0.45199;-0.0370642059","0.75418;0.45246;-0.0406713746","0.61491;0.3981;-0.0204726867","0.66749;0.40331;-0.0387028009","0.68879;0.41037;-0.0489458852","0.70729;0.40588;-0.0547280908","0.59982;0.35616;-0.0202383716","0.62233;0.39924;-0.0405596234","0.59774;0.41505;-0.0443897173","0.57385;0.41276;-0.0454446897"
63,"WIN_20231128_14_50_19_Pro.jpg","0.51921;0.48154;5.189e-07","0.55765;0.509;-0.0235298295","0.61144;0.46045;-0.0313920714","0.63388;0.3906;-0.034376435","0.6236;0.32287;-0.0381291844","0.61537;0.39486;-0.0267251376","0.66691;0.34918;-0.0365366414","0.69716;0.31816;-0.0418306328","0.72018;0.28938;-0.0454658754","0.59715;0.34998;-0.0259751882","0.64894;0.2699;-0.0382386446","0.68059;0.22281;-0.046080891","0.70468;0.18173;-0.0487736389","0.57521;0.32161;-0.0264930688","0.63132;0.25809;-0.0511008687","0.66471;0.22171;-0.0681087151","0.69096;0.18387;-0.0772314891","0.55079;0.3123;-0.0271114428","0.59119;0.34095;-0.0561230332","0.579;0.38974;-0.0643297881","0.56271;0.42228;-0.0666627735"
64,"WIN_20231128_14_50_22_Pro.jpg","0.32163;0.57058;3.482e-07","0.31809;0.48713;-0.0153473141","0.27329;0.40186;-0.0161540676","0.22367;0.38252;-0.0141979754","0.18905;0.40725;-0.0115417289","0.26538;0.39411;-0.0087079108","0.2374;0.31805;-0.0085467622","0.22103;0.27649;-0.008050384","0.20421;0.24067;-0.0099550448","0.24117;0.43127;-0.0087781176","0.19193;0.37124;-0.0101678995","0.16682;0.33771;-0.0125259627","0.1428;0.3072;-0.0152475424","0.22735;0.47525;-0.0102721471","0.1748;0.41382;-0.0266526118","0.16059;0.39665;-0.0355068706","0.14662;0.38903;-0.0400802419","0.22286;0.52259;-0.0117970863","0.21052;0.45664;-0.0321785063","0.23604;0.4617;-0.0357861519","0.25835;0.48201;-0.0367633216"
65,"WIN_20231128_14_50_45_Pro.jpg","0.48705;0.72322;5.826e-07","0.52884;0.74507;-0.0173013937","0.58781;0.71505;-0.0263065603","0.62538;0.65693;-0.0343114808","0.62637;0.59414;-0.0400883071","0.58947;0.61441;-0.0166898742","0.65105;0.59068;-0.0330755375","0.68638;0.57916;-0.0402663425","0.71458;0.56463;-0.0432288423","0.57521;0.5701;-0.020189615","0.6371;0.50957;-0.0410748757","0.678;0.48125;-0.0485168546","0.70962;0.45529;-0.0494072288","0.55655;0.54558;-0.0259612817","0.62054;0.5799;-0.0573913082","0.61119;0.63108;-0.0617837608","0.59565;0.6504;-0.0562887304","0.54044;0.54314;-0.0325920805","0.58954;0.61791;-0.0592134669","0.56782;0.65884;-0.0624600127","0.53972;0.66123;-0.0592006482"
