"id","ten_file_anh","wrist","thumb_cmc","thumb_mcp","thumb_ip","thumb_tip","index_finger_mcp","index_finger_pip","index_finger_dip","index_finger_tip","middle_finger_mcp","middle_finger_pip","middle_finger_dip","middle_finger_tip","ring_finger_mcp","ring_finger_pip","ring_finger_dip","ring_finger_tip","pinky_mcp","pinky_pip","pinky_dip","pinky_tip"
35,"image_20231129_225221.png","0.39649;0.88541;5.344e-07","0.28483;0.83505;-0.0526876897","0.20597;0.7142;-0.0756859109","0.17024;0.59461;-0.0933981091","0.12167;0.50811;-0.1101179048","0.28043;0.54334;-0.0393744521","0.24178;0.39837;-0.0751004592","0.21908;0.30708;-0.1057710648","0.20224;0.2233;-0.1286850423","0.34145;0.5217;-0.0406143367","0.32378;0.35611;-0.0726384744","0.3132;0.24343;-0.1020987481","0.3041;0.1455;-0.123431541","0.39879;0.53601;-0.0494058207","0.38614;0.38359;-0.0838256031","0.37638;0.28063;-0.1072532386","0.36615;0.19034;-0.122466296","0.45973;0.57481;-0.0632259846","0.45549;0.45221;-0.0940987468","0.44668;0.37087;-0.1075018495","0.43644;0.29473;-0.1159427166"
36,"image_20231129_225231.png","0.36419;0.77023;3.727e-07","0.34269;0.65621;-0.0218781102","0.37541;0.53297;-0.0306109935","0.41328;0.45031;-0.0397297852","0.43218;0.37629;-0.048683241","0.49999;0.50574;-0.0053565856","0.56405;0.41953;-0.0264081452","0.60482;0.37022;-0.047905948","0.64137;0.33059;-0.0642617866","0.53791;0.54692;-0.0151475659","0.6205;0.45927;-0.0329995006","0.67586;0.40654;-0.0532992147","0.7208;0.36569;-0.068650268","0.55661;0.60209;-0.030230144","0.64243;0.52614;-0.0509395897","0.69585;0.47717;-0.0674234703","0.73957;0.4333;-0.0792285427","0.56209;0.67078;-0.0482041761","0.63856;0.6191;-0.0679808334","0.68427;0.57657;-0.0771330968","0.72195;0.53354;-0.0835351944"
37,"image_20231202_145537.png","0.80756;0.87935;4.401e-07","0.73301;0.83855;-0.0344958417","0.67715;0.75953;-0.0533369966","0.64071;0.68759;-0.068948403","0.6065;0.63027;-0.0838050842","0.73421;0.62962;-0.0302217416","0.71448;0.52023;-0.0562361293","0.70519;0.45378;-0.076823771","0.70076;0.39675;-0.0913799107","0.78234;0.61892;-0.0328613445","0.77547;0.49805;-0.0558788925","0.77179;0.42134;-0.0752205253","0.76912;0.35765;-0.0887840614","0.82642;0.63165;-0.0404729247","0.82724;0.52061;-0.0651007667","0.82654;0.45054;-0.0798182338","0.82359;0.39031;-0.0890105143","0.86817;0.66114;-0.0510835499","0.87339;0.57155;-0.0727371797","0.87393;0.51427;-0.0805474892","0.87168;0.46216;-0.0849384144"
38,"image_20231202_145538.png","0.80364;0.75335;5.054e-07","0.72932;0.72547;-0.0393437967","0.66844;0.65909;-0.0622180142","0.62637;0.59156;-0.0806879327","0.58882;0.5347;-0.098167561","0.71722;0.52879;-0.0397313535","0.69113;0.42078;-0.0669100434","0.67834;0.35445;-0.0877540037","0.67044;0.29818;-0.1020710394","0.76585;0.51102;-0.0395593755","0.74952;0.39245;-0.0628657192","0.74009;0.31645;-0.0825015828","0.73237;0.25315;-0.0959309563","0.8133;0.51666;-0.0438863747","0.80325;0.40371;-0.0680476204","0.7979;0.33546;-0.0825293288","0.79185;0.27775;-0.0912622511","0.85877;0.53942;-0.0512979291","0.85597;0.45048;-0.0731182769","0.85206;0.39319;-0.0809617341","0.84723;0.34217;-0.0846843868"
39,"image_20231202_145540.png","0.8782;0.6875;4.883e-07","0.79442;0.65488;-0.0406609438","0.72954;0.57009;-0.0612976886","0.68663;0.4907;-0.0771852881","0.64543;0.42909;-0.0915348679","0.78733;0.41762;-0.0329734571","0.75919;0.3015;-0.0579843596","0.74535;0.22952;-0.0787362754","0.73591;0.16899;-0.0941870362","0.84303;0.4022;-0.0335489996","0.83439;0.27623;-0.0555977859","0.82923;0.19736;-0.0756248906","0.82306;0.13288;-0.0898651853","0.89492;0.41376;-0.0396961868","0.89447;0.29044;-0.0656893998","0.89308;0.21677;-0.0822819695","0.88802;0.1518;-0.0927643776","0.94451;0.44456;-0.0491006672","0.9563;0.34703;-0.0737524778","0.96051;0.28435;-0.0837301612","0.96074;0.22496;-0.0893475637"
40,"image_20231202_145541.png","0.70855;0.64801;6.144e-07","0.62415;0.62497;-0.0409585796","0.55347;0.54918;-0.0646414086","0.50637;0.47625;-0.0835416615","0.46207;0.42409;-0.1021957025","0.6096;0.39303;-0.0475929305","0.58036;0.27406;-0.0789662078","0.56488;0.19764;-0.102531381","0.55323;0.13366;-0.1189204454","0.66389;0.37342;-0.0503347367","0.65242;0.23807;-0.0787870809","0.64415;0.14987;-0.1006008983","0.63544;0.07802;-0.115164645","0.71661;0.38087;-0.057895951","0.71417;0.25204;-0.0883472934","0.71109;0.17204;-0.1068420038","0.70576;0.10536;-0.1176592633","0.76743;0.40828;-0.0684282556","0.77556;0.30347;-0.095920004","0.77793;0.23472;-0.1070893705","0.77672;0.17386;-0.1129479781"
41,"image_20231202_145543.png","0.58843;0.84222;5.879e-07","0.51354;0.81708;-0.0333850533","0.44716;0.73434;-0.0503577702","0.40418;0.66239;-0.063236177","0.36497;0.61231;-0.0764060318","0.50342;0.59441;-0.0416374207","0.48439;0.47904;-0.066290386","0.47538;0.40497;-0.0852633864","0.46831;0.34328;-0.0993257612","0.55363;0.58098;-0.0446784236","0.55312;0.4543;-0.0670671612","0.5516;0.37255;-0.0844620839","0.54988;0.30717;-0.0969022661","0.60051;0.59377;-0.0515923873","0.60902;0.47521;-0.0761926919","0.61229;0.39936;-0.0921176374","0.61276;0.33626;-0.1027077511","0.6433;0.62529;-0.0609468892","0.66156;0.53168;-0.0848588869","0.66962;0.46778;-0.0951486006","0.67388;0.4101;-0.1014471427"
42,"image_20231202_145544.png","0.46788;0.86531;6.417e-07","0.39666;0.82588;-0.0436413251","0.33506;0.75146;-0.0701070502","0.28927;0.68466;-0.0922625065","0.25196;0.62217;-0.1137271002","0.39311;0.60518;-0.0464869142","0.37982;0.48979;-0.0774145201","0.37098;0.41501;-0.1004417241","0.36644;0.35023;-0.1172891781","0.44121;0.59491;-0.047440432","0.44745;0.46738;-0.0753453001","0.44987;0.3852;-0.0949604809","0.45197;0.31406;-0.1085767597","0.48614;0.61185;-0.05398231","0.50002;0.49289;-0.0852542073","0.50672;0.41574;-0.1012917385","0.51014;0.3474;-0.1108566821","0.52936;0.64829;-0.0640600473","0.55708;0.55583;-0.0933561251","0.5722;0.49205;-0.1048228443","0.58249;0.43356;-0.1112633348"
43,"image_20231202_145545.png","0.27139;0.821;8.091e-07","0.20529;0.79712;-0.0349762663","0.14755;0.72154;-0.0578367673","0.0984;0.66471;-0.0771251693","0.05473;0.62112;-0.0961171463","0.19644;0.57633;-0.043137379","0.1775;0.45999;-0.070544675","0.16871;0.3821;-0.0904754251","0.16323;0.32124;-0.1044555083","0.23409;0.56527;-0.0471920408","0.23458;0.4292;-0.0728525072","0.23989;0.34018;-0.0906188414","0.2461;0.26996;-0.1020857319","0.27297;0.57862;-0.055600144","0.27925;0.44822;-0.0848082528","0.28784;0.36235;-0.1030519009","0.29594;0.28852;-0.1143155694","0.31258;0.6112;-0.0664829835","0.34146;0.51367;-0.0932041481","0.36081;0.449;-0.1051488146","0.37546;0.3905;-0.1123013422"
44,"image_20231202_145546.png","0.28814;0.72188;8.377e-07","0.20814;0.70363;-0.0315526016","0.14365;0.62313;-0.0509616174","0.09528;0.55641;-0.0680134222","0.05026;0.50999;-0.0844555944","0.19327;0.4627;-0.0343979001","0.17553;0.33897;-0.059955813","0.16809;0.2579;-0.0795163512","0.16287;0.19455;-0.0935311392","0.23386;0.44675;-0.0406415164","0.23259;0.30087;-0.0641439706","0.23371;0.20267;-0.0816093609","0.23557;0.12681;-0.0932691172","0.27913;0.45572;-0.0516270958","0.28416;0.31538;-0.0788903832","0.28959;0.22526;-0.0972936228","0.29388;0.15094;-0.1088714898","0.3277;0.48436;-0.0652268231","0.35697;0.37342;-0.0916471705","0.37246;0.29621;-0.1050318778","0.38296;0.227;-0.1131415069"
45,"image_20231202_145547.png","0.26678;0.63975;7.081e-07","0.19341;0.61039;-0.023624897","0.13134;0.52734;-0.0371540338","0.08441;0.46588;-0.0508384742","0.04419;0.41761;-0.0645876825","0.18298;0.36341;-0.0194310825","0.16136;0.24434;-0.0433983505","0.15011;0.16709;-0.0626970828","0.14381;0.10493;-0.0769376457","0.22458;0.34581;-0.0294732098","0.21871;0.20437;-0.0524855778","0.21645;0.10881;-0.0711357892","0.21562;0.03489;-0.0836672634","0.2678;0.35339;-0.0444538444","0.2704;0.21502;-0.0721265301","0.27408;0.12881;-0.0906056315","0.2751;0.05605;-0.1021244824","0.31217;0.38241;-0.0616626143","0.34159;0.27467;-0.0890701041","0.35699;0.19982;-0.1030477807","0.36616;0.13284;-0.1116798371"
46,"image_20231202_145548.png","0.45436;0.67637;6.52e-07","0.37734;0.65331;-0.0330365151","0.30939;0.57594;-0.0535455309","0.26317;0.50906;-0.0713751391","0.21945;0.45895;-0.089397043","0.36467;0.41188;-0.0410120115","0.34194;0.29108;-0.0706756264","0.33173;0.21242;-0.0932195559","0.32617;0.14702;-0.1092571616","0.4137;0.39589;-0.047224462","0.40642;0.25801;-0.0740106627","0.40377;0.16582;-0.0940860957","0.40334;0.09246;-0.1078570709","0.46338;0.40618;-0.0578649454","0.46452;0.27579;-0.0875146836","0.4658;0.18966;-0.106154263","0.46653;0.11728;-0.1178088635","0.51315;0.43629;-0.0710271001","0.53492;0.33191;-0.0989503637","0.54768;0.25999;-0.1113552451","0.55605;0.19587;-0.1184883118"
47,"image_20231202_145549.png","0.68167;0.67144;7.075e-07","0.59688;0.65039;-0.0400751829","0.51962;0.56942;-0.0658122748","0.46709;0.49453;-0.0867434219","0.41543;0.45156;-0.1088316292","0.57731;0.41194;-0.0609385744","0.54636;0.2859;-0.0983430222","0.52869;0.20288;-0.1260185391","0.51645;0.1335;-0.1449368447","0.6325;0.39385;-0.0663567185","0.61648;0.2529;-0.1009826735","0.60452;0.15802;-0.1262081265","0.59364;0.07986;-0.143097356","0.68795;0.402;-0.0756073073","0.68273;0.26743;-0.1109526604","0.67729;0.18002;-0.1316237748","0.67048;0.10806;-0.1440451592","0.74142;0.42981;-0.0873794109","0.75013;0.32004;-0.1189683825","0.75318;0.24763;-0.1314139515","0.75275;0.18488;-0.1381403655"
48,"image_20231202_145550.png","0.54627;0.69494;6.524e-07","0.46781;0.66596;-0.0456335805","0.39295;0.59062;-0.0742378235","0.33658;0.5237;-0.0974328145","0.2871;0.47215;-0.1209525168","0.44524;0.42056;-0.0608100817","0.41569;0.29567;-0.098256439","0.39913;0.21559;-0.1261751801","0.38745;0.14674;-0.1455159634","0.50062;0.40003;-0.0631177649","0.48728;0.26042;-0.0971014649","0.47859;0.16834;-0.1213492751","0.47187;0.09109;-0.1379816681","0.5559;0.4084;-0.0703011677","0.55574;0.2757;-0.1052512005","0.55504;0.18674;-0.1242827848","0.5526;0.11145;-0.1355875432","0.60962;0.43766;-0.0808333531","0.61961;0.32606;-0.1120446175","0.62456;0.25169;-0.1237544641","0.62621;0.1869;-0.1299085766"
49,"image_20231202_145551.png","0.40124;0.67657;5.849e-07","0.31659;0.65618;-0.0335099474","0.23899;0.56335;-0.0508497208","0.18681;0.48604;-0.0657372624","0.13341;0.44097;-0.0814846307","0.28458;0.39401;-0.0358842313","0.25443;0.26602;-0.0644420609","0.2374;0.18418;-0.0874101147","0.22609;0.11272;-0.1045216769","0.33629;0.37074;-0.0420384742","0.32324;0.22148;-0.0675480291","0.31566;0.12539;-0.0881569162","0.31099;0.04773;-0.102844812","0.38907;0.37534;-0.05281578","0.38487;0.23178;-0.0812774375","0.383;0.14102;-0.0975528359","0.3804;0.0666;-0.107830964","0.44194;0.40154;-0.0664706528","0.45278;0.28365;-0.0922964141","0.45717;0.20613;-0.101619713","0.45847;0.13878;-0.107051976"
50,"image_20231202_145552.png","0.39761;0.76478;7.089e-07","0.31977;0.75697;-0.0372263938","0.25;0.68295;-0.059136916","0.19906;0.62016;-0.0775733441","0.15059;0.57734;-0.0961987451","0.29267;0.50806;-0.0464737602","0.25535;0.39082;-0.077736944","0.23592;0.31235;-0.1008261591","0.22077;0.24687;-0.1174694374","0.33994;0.48514;-0.051806476","0.32123;0.34253;-0.0817475244","0.3106;0.24599;-0.1031332538","0.30093;0.16557;-0.1170006394","0.39109;0.49184;-0.0617255084","0.37951;0.3519;-0.0951632932","0.37358;0.26306;-0.1147733927","0.36737;0.18563;-0.1258854866","0.4439;0.51951;-0.0743487999","0.45405;0.40474;-0.1055916846","0.45618;0.32783;-0.1192055866","0.4532;0.25826;-0.1266638935"
51,"image_20231202_145553.png","0.6859;0.78805;6.14e-07","0.75063;0.71652;-0.025517419","0.78868;0.62136;-0.045755893","0.81035;0.53039;-0.0617218092","0.83874;0.46405;-0.0789748803","0.72236;0.53268;-0.0563345924","0.71424;0.39905;-0.0814493373","0.71015;0.31743;-0.0970296338","0.70616;0.25285;-0.107102558","0.66634;0.53993;-0.0568564124","0.64806;0.40618;-0.07909742","0.63736;0.31972;-0.0930113047","0.62836;0.25388;-0.1028960571","0.61696;0.56234;-0.05732131","0.59834;0.43568;-0.075020954","0.58798;0.35271;-0.0866935477","0.58221;0.28834;-0.0952052474","0.57685;0.59494;-0.0589664429","0.55994;0.49549;-0.0765751079","0.55109;0.43135;-0.0844080225","0.54638;0.37746;-0.0881263912"
52,"image_20231202_145554.png","0.78528;0.77501;4.329e-07","0.8473;0.71726;-0.0226263721","0.87644;0.62725;-0.0381801166","0.88718;0.54235;-0.0499384254","0.90805;0.48591;-0.0621528476","0.8273;0.53517;-0.046512913","0.80927;0.41538;-0.067843847","0.79902;0.34444;-0.0806701183","0.79129;0.28774;-0.0892251134","0.7739;0.53994;-0.0461751707","0.74701;0.41541;-0.0668377951","0.73121;0.33583;-0.078959696","0.72004;0.27515;-0.0868213624","0.72769;0.55895;-0.0459561497","0.70525;0.44103;-0.0639045611","0.69218;0.36595;-0.0753003955","0.68331;0.30862;-0.0823706761","0.6911;0.58856;-0.0466890931","0.67368;0.49959;-0.06346526","0.66143;0.44493;-0.0711557716","0.65213;0.39985;-0.0745222867"
53,"image_20231202_145555.png","0.76969;0.62445;4.699e-07","0.83381;0.56111;-0.0120834382","0.85931;0.46895;-0.021247318","0.8679;0.38386;-0.0284432117","0.88772;0.32867;-0.0363431126","0.80231;0.37478;-0.0342332199","0.7883;0.25142;-0.0516720377","0.77855;0.17684;-0.061966829","0.76974;0.11958;-0.0689257607","0.7494;0.37938;-0.0378346518","0.7215;0.25234;-0.0550123788","0.7048;0.17341;-0.0650562271","0.69301;0.11388;-0.07143379","0.70382;0.39898;-0.0407562926","0.67743;0.28173;-0.0555218458","0.664;0.20685;-0.0654266477","0.65642;0.15064;-0.0715409368","0.66774;0.43115;-0.0438423865","0.64662;0.34092;-0.0576466508","0.63253;0.28618;-0.063350834","0.62275;0.24171;-0.0652037486"
54,"image_20231202_145556.png","0.60547;0.66062;5.334e-07","0.66968;0.59213;-0.0233987849","0.70022;0.49054;-0.0385738164","0.71044;0.39747;-0.0499851108","0.73208;0.33223;-0.0623068102","0.62804;0.39657;-0.0459262095","0.61271;0.26769;-0.0682171807","0.60131;0.18874;-0.0828549638","0.58981;0.12704;-0.0929279923","0.57076;0.40536;-0.046230983","0.54591;0.27452;-0.0666303858","0.52937;0.18835;-0.0812291279","0.5142;0.12165;-0.0917528123","0.5221;0.42967;-0.0467206351","0.49797;0.30459;-0.0648777187","0.48313;0.22196;-0.0792217776","0.47209;0.15833;-0.089387767","0.48341;0.46541;-0.0481521375","0.45976;0.37341;-0.0676437244","0.4452;0.31219;-0.0783899352","0.43499;0.26082;-0.0840263963"
55,"image_20231202_145557.png","0.56254;0.72915;5.784e-07","0.62961;0.65417;-0.0300662778","0.6618;0.54715;-0.0473825447","0.67217;0.44541;-0.0590371005","0.6935;0.37314;-0.0713262111","0.57903;0.46404;-0.0549080037","0.56253;0.32407;-0.0759821683","0.5502;0.23842;-0.0888251811","0.53824;0.17205;-0.0978661329","0.51926;0.47643;-0.0506317355","0.49054;0.33796;-0.0706548989","0.47272;0.24735;-0.084061645","0.45802;0.17916;-0.0938526839","0.47196;0.50198;-0.0465780944","0.44551;0.37276;-0.0636667758","0.4301;0.28925;-0.0777128339","0.41855;0.22418;-0.0879915133","0.43855;0.53545;-0.043999251","0.41647;0.43892;-0.0631258041","0.40158;0.37817;-0.0744230896","0.38956;0.32747;-0.080477789"
56,"image_20231202_145558.png","0.56808;0.88392;7.391e-07","0.62704;0.80912;-0.0335549153","0.66341;0.69806;-0.0548510142","0.68637;0.59611;-0.0711936876","0.71013;0.51856;-0.088539809","0.57929;0.61135;-0.0565559603","0.56599;0.46909;-0.0849373117","0.55636;0.38091;-0.10388311","0.54649;0.30871;-0.1164352745","0.52182;0.62208;-0.0546015613","0.49565;0.47768;-0.0797780454","0.4783;0.38408;-0.098511897","0.46254;0.31079;-0.111595042","0.47365;0.64999;-0.0535559095","0.44564;0.51816;-0.0747881308","0.42907;0.43148;-0.0901883245","0.4171;0.36312;-0.1004833728","0.43619;0.68912;-0.054462865","0.41343;0.58918;-0.0741302669","0.40163;0.52441;-0.0833096281","0.39509;0.46938;-0.0877968073"
57,"image_20231202_145559.png","0.4039;0.79198;7.994e-07","0.46849;0.69808;-0.0435651913","0.50258;0.58777;-0.0709409043","0.51433;0.48221;-0.0890073031","0.5331;0.39587;-0.1075100079","0.38799;0.52902;-0.0760487914","0.37033;0.38104;-0.1013341844","0.35736;0.29296;-0.1167817339","0.34586;0.22382;-0.1269943118","0.32583;0.55583;-0.065787077","0.30168;0.40814;-0.084819153","0.28525;0.31662;-0.0959871188","0.27341;0.24854;-0.1050714031","0.28428;0.5954;-0.0560965389","0.25596;0.46335;-0.071486935","0.23964;0.37702;-0.0820109099","0.22981;0.30762;-0.0912815481","0.26137;0.63933;-0.0488341488","0.23813;0.54851;-0.0645551085","0.22786;0.4887;-0.0708274841","0.22405;0.43562;-0.0744916946"
58,"image_20231202_150055.png","0.79007;0.87956;5.189e-07","0.72576;0.83966;-0.0207967125","0.67438;0.76606;-0.0320606194","0.63307;0.7117;-0.0425329208","0.59324;0.68102;-0.0531127378","0.73661;0.65446;-0.0186124481","0.72093;0.56048;-0.0325462036","0.71586;0.50325;-0.0441802666","0.71471;0.45716;-0.0538341329","0.78185;0.64798;-0.0252433829","0.78159;0.54744;-0.0374715291","0.78188;0.48396;-0.0513815954","0.78414;0.4339;-0.0622092597","0.82399;0.6641;-0.035124328","0.83804;0.57211;-0.0563209206","0.84579;0.51335;-0.0757440254","0.85305;0.46297;-0.0894068629","0.86143;0.69927;-0.0461263806","0.90635;0.64727;-0.0718946233","0.93546;0.6126;-0.0866499543","0.9598;0.5813;-0.095828034"
59,"image_20231202_150056.png","0.8289;0.859;4.778e-07","0.75997;0.81942;-0.022123646","0.70157;0.74644;-0.034601029","0.65301;0.69392;-0.0460712798","0.61005;0.66478;-0.0574533492","0.76114;0.63076;-0.0203649048","0.73723;0.53687;-0.0358270742","0.72541;0.4783;-0.0481401943","0.71976;0.43196;-0.0581979416","0.80748;0.61908;-0.0268132258","0.7983;0.51666;-0.0407290757","0.79256;0.45143;-0.0557886288","0.79073;0.39955;-0.0674360096","0.85236;0.63179;-0.0366534479","0.8585;0.53755;-0.0605187416","0.86184;0.47521;-0.0817509443","0.86546;0.423;-0.0963615477","0.89356;0.66523;-0.0474726036","0.93635;0.6047;-0.0753618255","0.96526;0.56389;-0.0915317833","0.98977;0.52868;-0.1017208844"
60,"image_20231202_150057.png","0.80999;0.79418;4.655e-07","0.73779;0.76873;-0.0226813816","0.6744;0.70093;-0.0340641253","0.62671;0.65115;-0.0438188352","0.5851;0.62775;-0.0538176112","0.73182;0.57663;-0.0210915525","0.70627;0.48545;-0.0341535583","0.69395;0.42709;-0.0456121452","0.68746;0.38107;-0.0554978624","0.77713;0.56021;-0.0259940661","0.76554;0.4596;-0.0365101211","0.75812;0.39544;-0.0500737429","0.75462;0.34553;-0.0615785308","0.82158;0.56803;-0.0341694094","0.82537;0.47217;-0.0535646901","0.82637;0.41087;-0.073829852","0.82744;0.3609;-0.0890559629","0.86331;0.59627;-0.0436368473","0.90168;0.53115;-0.0683807656","0.92794;0.48917;-0.0840982422","0.95017;0.45381;-0.0947567299"
61,"image_20231202_150058.png","0.79966;0.77595;5.194e-07","0.73002;0.74806;-0.0245203786","0.67078;0.68174;-0.0385987125","0.62389;0.63378;-0.0506358854","0.58217;0.60683;-0.0627570078","0.72377;0.55543;-0.0235709734","0.69946;0.46733;-0.0387048535","0.68868;0.40804;-0.0517372601","0.68354;0.36163;-0.0624004528","0.76997;0.53901;-0.0281032976","0.76053;0.4399;-0.0400670059","0.75412;0.37589;-0.0543287396","0.75019;0.32639;-0.0658126622","0.81609;0.54746;-0.0360464714","0.82059;0.45215;-0.0563213341","0.82301;0.39027;-0.0767219365","0.82429;0.33924;-0.0915455446","0.85916;0.57654;-0.0453540534","0.89888;0.51041;-0.0698316544","0.92541;0.46673;-0.0851711929","0.94703;0.42912;-0.0953444764"
62,"image_20231202_150059.png","0.80277;0.70823;5.304e-07","0.73209;0.68633;-0.0280384906","0.67099;0.62718;-0.0441466421","0.62121;0.58087;-0.0578845143","0.57877;0.55154;-0.0713391006","0.72246;0.49408;-0.0265183672","0.69517;0.40521;-0.041877564","0.68145;0.34768;-0.0540955849","0.67371;0.30256;-0.0641212761","0.76814;0.47553;-0.0295568928","0.75474;0.37461;-0.0421438403","0.74573;0.31197;-0.0562135391","0.74028;0.26198;-0.067538172","0.81419;0.48157;-0.0362392142","0.81632;0.38242;-0.0573486127","0.81647;0.32314;-0.0771587193","0.81642;0.27422;-0.09140753","0.85843;0.50812;-0.0446049571","0.89667;0.439;-0.0700793415","0.9217;0.39374;-0.0858914778","0.94279;0.35451;-0.0961298496"
63,"image_20231202_150100.png","0.8086;0.6959;5.1e-07","0.73433;0.67247;-0.0259536952","0.67165;0.60919;-0.0396023318","0.62339;0.56002;-0.0514424667","0.58178;0.52986;-0.0629652366","0.72686;0.47369;-0.0210783314","0.69862;0.38239;-0.0346818529","0.68516;0.32422;-0.0461452603","0.67813;0.27835;-0.0557924174","0.77358;0.45461;-0.0250774901","0.75908;0.35061;-0.0359042436","0.75003;0.28693;-0.049240265","0.74505;0.23717;-0.0601155125","0.82006;0.46036;-0.032928884","0.82254;0.35876;-0.0530232415","0.82268;0.29867;-0.0727330893","0.82297;0.24899;-0.0870151073","0.86465;0.48736;-0.0424760208","0.90483;0.41784;-0.0677582324","0.93075;0.3727;-0.0837532952","0.95247;0.33348;-0.0941351503"
64,"image_20231202_150102.png","0.79671;0.7429;5.516e-07","0.72604;0.72523;-0.0319343023","0.6706;0.66146;-0.0511374101","0.62928;0.60333;-0.0664282441","0.58881;0.56458;-0.0818091333","0.71753;0.53915;-0.0360463224","0.69567;0.44727;-0.0563681424","0.68374;0.38745;-0.0728724226","0.67479;0.33712;-0.0855124146","0.7635;0.52389;-0.038003549","0.75344;0.41809;-0.0567376614","0.74614;0.34821;-0.0741325915","0.73833;0.29001;-0.0868514776","0.80882;0.53182;-0.0431217887","0.80861;0.42775;-0.0657317564","0.80857;0.3611;-0.0825843364","0.80569;0.3035;-0.0938477665","0.85209;0.55567;-0.0500929914","0.86775;0.47131;-0.0717539713","0.8771;0.41591;-0.0817835331","0.88215;0.36469;-0.088037245"
65,"image_20231202_150103.png","0.81073;0.77312;5.02e-07","0.73748;0.74496;-0.0319595225","0.68262;0.6764;-0.0505005755","0.64327;0.61396;-0.065477334","0.60439;0.57363;-0.0805745274","0.73661;0.55912;-0.0354470499","0.71565;0.46192;-0.0582051575","0.70415;0.39989;-0.0762829781","0.69658;0.34693;-0.0896397084","0.78442;0.54583;-0.0380831957","0.77662;0.43707;-0.0582876727","0.7708;0.36503;-0.0767386854","0.76472;0.30358;-0.0901657939","0.82966;0.5553;-0.0442203507","0.83322;0.45087;-0.0675676838","0.83598;0.38419;-0.0838752016","0.83511;0.32645;-0.094510667","0.87188;0.58048;-0.0524673909","0.88769;0.4973;-0.073848784","0.89665;0.44283;-0.0827768892","0.90136;0.39265;-0.0881295502"
66,"image_20231202_150104.png","0.80822;0.70937;4.912e-07","0.73467;0.6756;-0.0312142409","0.67763;0.60525;-0.0501605682","0.63638;0.54058;-0.0661257356","0.59641;0.49671;-0.0819599777","0.73652;0.48248;-0.0331159905","0.71526;0.38115;-0.0562495925","0.70391;0.31852;-0.0744564906","0.69701;0.26561;-0.0879497752","0.78438;0.47006;-0.0369683132","0.77574;0.35618;-0.0581588596","0.77028;0.28247;-0.0767010972","0.76652;0.22153;-0.0900780782","0.82981;0.48072;-0.0446788929","0.83366;0.36992;-0.069322072","0.83748;0.30107;-0.085519135","0.8392;0.2426;-0.095959112","0.87247;0.50813;-0.0545361601","0.89044;0.42108;-0.0773929134","0.9009;0.36396;-0.0869009569","0.90756;0.3115;-0.0925334767"
67,"image_20231202_150105.png","0.7574;0.74009;5.51e-07","0.68579;0.71522;-0.0337080285","0.6298;0.64796;-0.0546260253","0.58706;0.58781;-0.0717423782","0.54459;0.54771;-0.0890167877","0.68497;0.51947;-0.0391043052","0.66289;0.42102;-0.0618042834","0.65232;0.35714;-0.0801390857","0.64505;0.30387;-0.0939510912","0.73218;0.50685;-0.041416835","0.7247;0.3941;-0.0625776127","0.71951;0.32064;-0.0811740458","0.7137;0.26043;-0.0945927426","0.77808;0.51781;-0.0471758693","0.78216;0.40732;-0.0713711828","0.7856;0.33663;-0.0885248184","0.7855;0.27637;-0.099828884","0.8213;0.54518;-0.0550892688","0.84307;0.45786;-0.0772514716","0.85557;0.39977;-0.0873263702","0.86275;0.34667;-0.0935864449"
68,"image_20231202_150106.png","0.7585;0.79406;5.266e-07","0.68806;0.76444;-0.032160081","0.63179;0.69589;-0.0526020303","0.58781;0.63644;-0.0698463917","0.54708;0.59418;-0.0872134045","0.68775;0.56996;-0.0379398391","0.66469;0.46889;-0.062429104","0.65379;0.40294;-0.0817517415","0.64696;0.3478;-0.0958234295","0.73419;0.55791;-0.0410735309","0.7287;0.44395;-0.0634734854","0.72404;0.36837;-0.0825188756","0.71888;0.30743;-0.0960538536","0.77931;0.56877;-0.0477856435","0.78529;0.45957;-0.0727055743","0.78815;0.38773;-0.090372473","0.78712;0.32785;-0.1017358676","0.82169;0.59613;-0.0566126071","0.84592;0.50914;-0.0791693851","0.85872;0.45124;-0.0897005126","0.86608;0.39925;-0.0961288065"
69,"WIN_20231121_18_02_47_Pro.jpg","0.27224;0.82239;5.737e-07","0.3257;0.77493;-0.0317647904","0.37266;0.68819;-0.048656825","0.4066;0.60797;-0.0624735728","0.43619;0.54439;-0.0760132521","0.32529;0.53693;-0.0320981294","0.34229;0.41286;-0.054772485","0.34987;0.33371;-0.072283864","0.3541;0.26688;-0.0842368305","0.28514;0.52722;-0.0322057642","0.28796;0.38904;-0.0530627891","0.28939;0.29827;-0.0699944571","0.28943;0.22459;-0.080966033","0.24754;0.54479;-0.0357176363","0.24548;0.41546;-0.0567799918","0.24732;0.33231;-0.07104747","0.24999;0.2633;-0.0792849138","0.21106;0.5851;-0.0417894013","0.20013;0.48726;-0.0612677597","0.19541;0.42319;-0.0694116578","0.19298;0.36349;-0.0730185136"
