"id","ten_file_anh","wrist","thumb_cmc","thumb_mcp","thumb_ip","thumb_tip","index_finger_mcp","index_finger_pip","index_finger_dip","index_finger_tip","middle_finger_mcp","middle_finger_pip","middle_finger_dip","middle_finger_tip","ring_finger_mcp","ring_finger_pip","ring_finger_dip","ring_finger_tip","pinky_mcp","pinky_pip","pinky_dip","pinky_tip"
36,"image_20231202_145756.png","0.56197;0.64191;-1.2947e-06","0.45265;0.63934;-0.0287983604","0.34153;0.58521;-0.0558013469","0.27982;0.51041;-0.0907274187","0.26559;0.41712;-0.1153336316","0.32562;0.40095;-0.0012254234","0.23156;0.38758;-0.0773627162","0.2471;0.48158;-0.1058136448","0.26797;0.51302;-0.1101122573","0.37236;0.36848;-0.0158656128","0.29288;0.40022;-0.0939733759","0.36074;0.51778;-0.0897253677","0.39061;0.48389;-0.0642641261","0.42678;0.33774;-0.0445385315","0.35492;0.38214;-0.1199713573","0.41299;0.49506;-0.0826694295","0.43947;0.46601;-0.0357284732","0.48663;0.31077;-0.0777044892","0.41634;0.34013;-0.1067059562","0.44323;0.43285;-0.0730991885","0.46906;0.42501;-0.0372096896"
37,"image_20231202_145757.png","0.45499;0.46547;-1.3341e-06","0.33731;0.47787;-0.0254847053","0.21209;0.44986;-0.0420936868","0.11953;0.38918;-0.0669378489","0.11635;0.28715;-0.0814044401","0.18755;0.30395;0.029897809","0.11266;0.26716;-0.0280140769","0.1673;0.35371;-0.0521550067","0.20001;0.36596;-0.0591305308","0.23086;0.25019;0.018052429","0.16272;0.2317;-0.0503513254","0.23031;0.33586;-0.0565907657","0.257;0.32857;-0.0411177725","0.28356;0.20007;-0.0071194544","0.2161;0.19022;-0.0736362115","0.27588;0.29189;-0.0501373895","0.29899;0.28455;-0.0139406705","0.34459;0.15154;-0.0356674381","0.27669;0.14749;-0.0607144088","0.31151;0.22937;-0.0350564644","0.33738;0.232;-0.006217869"
38,"image_20231202_145800.png","0.76627;0.57642;-8.339e-07","0.68894;0.51943;-0.0244260337","0.63844;0.40954;-0.0312434621","0.63157;0.29887;-0.0409873053","0.67283;0.25805;-0.0448018685","0.68365;0.325;0.0151112778","0.67391;0.25672;-0.024412984","0.6711;0.34344;-0.0422516093","0.67847;0.36867;-0.0485941805","0.73371;0.32966;0.0115209688","0.72167;0.2636;-0.0305576846","0.71294;0.36952;-0.0355943255","0.72232;0.38454;-0.0271567684","0.78368;0.34154;-0.0013512984","0.7728;0.27091;-0.0458199643","0.75686;0.37805;-0.028928563","0.76416;0.40543;-0.0036727353","0.83676;0.35752;-0.0169122331","0.8161;0.29529;-0.0359548852","0.79976;0.36825;-0.0179298744","0.80786;0.39792;0.002484418"
39,"image_20231202_145801.png","0.63477;0.70387;-8.579e-07","0.55742;0.65787;-0.002707825","0.50023;0.58199;-0.0087323897","0.48423;0.51435;-0.0213784017","0.50297;0.47345;-0.0307334531","0.53645;0.49129;0.0119746979","0.49593;0.46231;-0.0195995066","0.50721;0.5366;-0.032838501","0.52395;0.54305;-0.0387538746","0.57346;0.48435;-0.0039507258","0.52992;0.45528;-0.0388465635","0.5378;0.54038;-0.0392703973","0.55804;0.5421;-0.0309460256","0.61388;0.48329;-0.0254395418","0.56906;0.45746;-0.0579232499","0.57353;0.54221;-0.0382734984","0.59161;0.54693;-0.0168676786","0.65931;0.48519;-0.0484003276","0.61049;0.46473;-0.059539184","0.60804;0.5288;-0.0391206592","0.62523;0.54046;-0.0206878688"
40,"image_20231202_145802.png","0.31807;0.84929;-7.758e-07","0.25668;0.86334;8.40434e-05","0.19828;0.84818;-0.0033775647","0.15945;0.81886;-0.0138492621","0.14561;0.77009;-0.0214862991","0.2079;0.74098;0.0213962737","0.16007;0.73691;-0.0084700193","0.18599;0.7907;-0.021760596","0.21315;0.80268;-0.0250661597","0.22574;0.71828;0.0092369271","0.17043;0.72586;-0.0243454762","0.20476;0.79039;-0.0283018034","0.23266;0.78584;-0.0204036664","0.24577;0.6928;-0.0085469736","0.1925;0.71193;-0.0401635133","0.22358;0.77223;-0.0294408109","0.24892;0.76585;-0.0114780031","0.2712;0.66591;-0.0270119645","0.21664;0.68838;-0.0422969125","0.23471;0.73573;-0.0313135087","0.26036;0.73424;-0.0169858932"
41,"WIN_20231121_18_03_46_Pro.jpg","0.58807;0.81053;-3.472e-07","0.6389;0.71593;0.0238219127","0.66039;0.62334;0.0326314196","0.65087;0.53486;0.0390835404","0.62787;0.48947;0.0455573015","0.66159;0.52061;0.0110218264","0.63872;0.45052;0.029818641","0.62243;0.46996;0.0435552187","0.6135;0.49919;0.0515292808","0.61546;0.50963;0.0036183482","0.59783;0.46418;0.0309016388","0.59199;0.49721;0.0414590538","0.59217;0.53571;0.0427521095","0.57065;0.52355;0.0012029344","0.56444;0.50358;0.0285944827","0.56443;0.54098;0.0352005772","0.56574;0.58267;0.0313758664","0.52877;0.54924;0.0009698076","0.53158;0.52513;0.0234943181","0.53581;0.56141;0.0351682417","0.53863;0.59953;0.0403055139"
42,"WIN_20231121_18_03_52_Pro.jpg","0.16573;0.72694;-8.13e-08","0.2023;0.67141;-0.0178369228","0.24223;0.58952;-0.0290670376","0.26422;0.51628;-0.0418465659","0.24876;0.45975;-0.0517674536","0.22845;0.49124;0.0045386753","0.24326;0.44775;-0.0153687019","0.2506;0.4638;-0.023492977","0.2487;0.47672;-0.0250399448","0.19561;0.48431;0.0030643095","0.21258;0.44953;-0.0137125496","0.21057;0.53006;-0.0117325671","0.20517;0.52658;-0.0049184244","0.16294;0.49252;-0.0035578921","0.17759;0.45808;-0.0258546881","0.18209;0.53283;-0.0131851146","0.17445;0.53802;0.0009522384","0.12577;0.51039;-0.0120230373","0.14432;0.47839;-0.0250112042","0.15296;0.52972;-0.0116555002","0.14712;0.54309;0.0021680587"
43,"WIN_20231121_18_03_53_Pro.jpg","0.20998;0.7143;-3.147e-07","0.17008;0.62623;0.0028923247","0.1508;0.53234;0.0013331046","0.15256;0.45524;3.7305e-06","0.17301;0.42141;0.0014903058","0.16231;0.4801;-0.008480493","0.1909;0.41238;-0.0060110097","0.19551;0.4374;0.0014586565","0.18965;0.46799;0.0068916255","0.20235;0.48738;-0.0114855338","0.2206;0.42564;-0.0061038011","0.22095;0.45422;0.0001281154","0.21386;0.49161;0.0034497085","0.24064;0.50121;-0.0125315879","0.2461;0.4534;-0.004882548","0.24533;0.47918;0.0030283064","0.23932;0.51441;0.0059829918","0.27274;0.5214;-0.013241074","0.2697;0.48376;-0.0057068872","0.26611;0.50844;0.0037173629","0.26254;0.53901;0.0102447206"
44,"WIN_20231121_18_12_22_Pro.jpg","0.69585;0.72715;-3e-09","0.74417;0.64864;0.0171669722","0.76313;0.55301;0.0220149234","0.74496;0.47963;0.0240490809","0.72188;0.43736;0.027066553","0.75541;0.51064;-0.0007829702","0.74374;0.38303;-0.0013341373","0.73573;0.40046;0.0048458856","0.73587;0.43945;0.0122217471","0.71636;0.50243;-0.0096678836","0.71134;0.36503;-0.0093820849","0.70704;0.38277;-0.0018908191","0.70628;0.42145;0.0057736579","0.67814;0.50498;-0.0156589188","0.67639;0.36969;-0.0120489877","0.67881;0.39491;0.0013034362","0.68134;0.43485;0.0112254769","0.64262;0.52227;-0.019442223","0.64343;0.41299;-0.0116286436","0.64844;0.42721;0.0046104295","0.65321;0.46287;0.0175014492"
45,"WIN_20231121_18_12_31_Pro.jpg","0.36396;0.61102;-2.765e-07","0.32057;0.56324;-0.0046605347","0.28854;0.48303;-0.0124689108","0.27956;0.40195;-0.0201352388","0.29916;0.34879;-0.0238184351","0.32523;0.40286;-0.0157892201","0.34631;0.29075;-0.02768589","0.34236;0.32219;-0.0296667628","0.33772;0.36725;-0.0276027508","0.36462;0.40725;-0.0194524582","0.37702;0.28689;-0.0291538984","0.37189;0.31715;-0.0259744711","0.3667;0.36031;-0.0202481411","0.39822;0.42104;-0.0232177917","0.4031;0.31181;-0.0295424573","0.39634;0.33874;-0.0180895496","0.39115;0.37547;-0.0076353308","0.4263;0.44318;-0.0270798374","0.42671;0.34901;-0.0271481872","0.41771;0.36662;-0.0143796084","0.41341;0.40113;-0.0030001376"
46,"WIN_20231121_18_12_37_Pro.jpg","0.32864;0.64741;5.36e-08","0.36536;0.6336;-0.0134967212","0.40258;0.55305;-0.018337613","0.41505;0.47594;-0.0241894629","0.3847;0.44199;-0.0282584876","0.38661;0.42158;-0.0054464513","0.3974;0.33287;-0.0236831158","0.41283;0.35707;-0.0370475203","0.41008;0.40533;-0.0412575677","0.36018;0.40456;-0.0078472989","0.36515;0.28899;-0.0193161182","0.38441;0.31649;-0.0248973202","0.38331;0.37233;-0.0246081743","0.3324;0.40616;-0.0133291865","0.33427;0.29795;-0.0238034576","0.35361;0.32788;-0.0229359698","0.35295;0.38156;-0.018380994","0.30064;0.42021;-0.0208811834","0.30173;0.33783;-0.0321406759","0.31713;0.35424;-0.0312969312","0.31878;0.39907;-0.026599329"
47,"WIN_20231121_18_12_40_Pro.jpg","0.76219;0.76826;-3.243e-07","0.71525;0.71753;-0.0171371903","0.69131;0.59507;-0.0251637027","0.71461;0.50483;-0.0371947028","0.76174;0.50677;-0.0462862626","0.72648;0.4809;0.0029667085","0.72169;0.3728;-0.0252307132","0.70124;0.40061;-0.0455756076","0.70043;0.46573;-0.055156786","0.75863;0.47154;-0.0022029593","0.7568;0.34702;-0.0295968037","0.72978;0.37699;-0.0421179868","0.72731;0.44528;-0.0431774072","0.79146;0.48592;-0.0131204873","0.7938;0.37313;-0.0348150395","0.76727;0.4053;-0.0402904488","0.76375;0.47086;-0.0373726115","0.82618;0.51374;-0.0272439383","0.83505;0.42148;-0.0397557989","0.81449;0.42458;-0.0429117791","0.805;0.47242;-0.0415620469"
48,"WIN_20231123_21_39_11_Pro.jpg","0.27161;0.29731;-3.654e-07","0.21716;0.2604;0.0119961891","0.19315;0.22329;0.0115917353","0.18855;0.20016;0.0095693357","0.18454;0.20749;0.006746334","0.19456;0.07277;-0.0061684605","0.198;0.04285;0.0051589324","0.20823;0.07291;0.0156449229","0.21145;0.0957;0.0211686436","0.23843;0.04345;-0.0116304914","0.25077;0.04903;0.0107061565","0.25534;0.09306;0.0200097021","0.25575;0.12318;0.0199492853","0.2816;0.05149;-0.0132947471","0.28472;0.07698;0.0072134621","0.28541;0.11412;0.0116775185","0.28349;0.14385;0.0074008778","0.31794;0.07454;-0.0139142601","0.31892;0.09514;0.0045574","0.31634;0.12706;0.0143887652","0.31148;0.15396;0.0181195959"
49,"WIN_20231123_21_39_20_Pro.jpg","0.34081;0.4174;-4.736e-07","0.27553;0.38079;-0.0004727343","0.25041;0.307;-0.0035647005","0.26633;0.24027;-0.0051667341","0.29974;0.21489;-0.0057590944","0.25597;0.19808;-0.016397506","0.26922;0.20457;-0.0134916892","0.28081;0.24531;-0.008794344","0.28418;0.27586;-0.0072673215","0.30108;0.17244;-0.01855544","0.31045;0.18483;-0.0083207609","0.31552;0.22789;-0.0034221946","0.3182;0.26055;-0.0044334927","0.34539;0.17392;-0.0184244923","0.34871;0.19812;-0.0103409663","0.34984;0.23741;-0.0064098607","0.35006;0.26914;-0.0083037056","0.3838;0.19116;-0.0183349755","0.38561;0.2149;-0.0103452755","0.38364;0.25163;-0.0031565619","0.38028;0.27844;0.0004828538"
50,"WIN_20231123_21_39_21_Pro.jpg","0.46307;0.37268;-4.951e-07","0.39392;0.36989;0.0055773184","0.36179;0.30502;0.0133682666","0.3627;0.23603;0.0231251977","0.3837;0.21414;0.0335263386","0.38209;0.16557;0.0048499065","0.37595;0.17456;0.0201778784","0.38442;0.21216;0.0295509938","0.39276;0.23782;0.0330068544","0.42977;0.14392;0.0064167613","0.42159;0.15604;0.0285125915","0.42472;0.2014;0.0356621444","0.43049;0.22893;0.0351957902","0.47045;0.15503;0.0107296053","0.461;0.17986;0.0280251708","0.4589;0.2164;0.0319841169","0.46492;0.2412;0.0289094374","0.50772;0.18247;0.0157456696","0.49943;0.20329;0.0315652527","0.49488;0.23824;0.040195737","0.49538;0.26077;0.0434305929"
51,"WIN_20231123_21_39_30_Pro.jpg","0.64148;0.4225;-3.884e-07","0.6071;0.34399;0.0013961141","0.61049;0.27829;-3.43668e-05","0.63722;0.24961;-0.0011320499","0.662;0.26079;-0.0015548494","0.65144;0.21277;-0.0076165623","0.65371;0.22659;-0.0026606768","0.64899;0.26065;0.0024458426","0.64368;0.28547;0.0045533599","0.68601;0.23864;-0.0096006375","0.6841;0.26111;0.000691667","0.6747;0.29156;0.0043970109","0.66865;0.31588;0.0031328634","0.71082;0.28205;-0.0097022615","0.70672;0.30184;-0.0028137874","0.69691;0.32526;-0.000985042","0.68838;0.34831;-0.0034189553","0.72694;0.32996;-0.0096096518","0.72538;0.35221;-0.00342936","0.71464;0.37211;0.0013087136","0.70495;0.38911;0.0035567083"
52,"WIN_20231123_21_39_40_Pro.jpg","0.80756;0.88814;-6.242e-07","0.81405;0.77132;0.0028631552","0.84513;0.69225;0.0026820144","0.8847;0.67197;0.0031652569","0.90557;0.70292;0.0044546048","0.94113;0.72011;-0.0059786332","0.92889;0.71119;0.001275908","0.90691;0.72546;0.0028426223","0.89454;0.74095;0.0010716812","0.95513;0.796;-0.008687255","0.93456;0.78268;0.0066509647","0.91443;0.7894;0.0107318191","0.90081;0.80455;0.0076482892","0.95441;0.86703;-0.0089162849","0.93405;0.84706;0.003488007","0.91771;0.84728;0.0071065333","0.90242;0.8574;0.0040065129","0.94538;0.92366;-0.0091757635","0.93422;0.9055;-0.0003876736","0.91921;0.90269;0.0067729908","0.9056;0.90713;0.0104082255"
53,"WIN_20231123_21_39_43_Pro.jpg","0.23681;0.88209;2.4e-09","0.24871;0.80483;-0.0073633613","0.29787;0.73738;-0.018054517","0.34534;0.70942;-0.0260470975","0.3764;0.71045;-0.0324648321","0.28845;0.75268;-0.045209147","0.36489;0.7514;-0.0641746596","0.37405;0.7506;-0.0685031265","0.3647;0.75147;-0.0676282123","0.29335;0.81943;-0.0493059456","0.3761;0.80586;-0.0709794611","0.36089;0.8048;-0.0674891099","0.32986;0.80816;-0.0599225424","0.30078;0.88342;-0.0516615771","0.37078;0.85829;-0.0630456135","0.35458;0.85823;-0.0479477718","0.32847;0.86359;-0.0346878693","0.30854;0.93872;-0.0543998145","0.36156;0.90963;-0.0561570041","0.34829;0.90682;-0.042656526","0.32807;0.91451;-0.0317870639"
54,"WIN_20231124_14_56_53_Pro.jpg","0.67765;0.54031;-4.25e-07","0.63806;0.52235;-0.0077756019","0.6082;0.45549;-0.0091034425","0.60453;0.38101;-0.0123918336","0.61447;0.33721;-0.012959512","0.62929;0.39866;0.0079419557","0.62303;0.35274;-0.0127952266","0.62442;0.40073;-0.0218431316","0.63067;0.4217;-0.0245455019","0.65674;0.39284;0.0037811045","0.64699;0.34399;-0.018436078","0.6458;0.41547;-0.0196663048","0.65426;0.43384;-0.013309814","0.68447;0.39428;-0.0047519989","0.67525;0.34235;-0.0291861407","0.67006;0.41486;-0.0188679546","0.67657;0.44348;-0.0038550296","0.71544;0.40271;-0.0141273793","0.70447;0.35982;-0.0289276745","0.69645;0.41172;-0.0206922777","0.70023;0.43985;-0.0095953215"
55,"WIN_20231124_14_58_17_Pro.jpg","0.56953;0.68391;-1.605e-07","0.55652;0.74382;-0.0095849829","0.52111;0.79212;-0.0120708449","0.48479;0.79525;-0.0163590983","0.46687;0.76621;-0.0191700086","0.4949;0.74877;0.0112569984","0.47548;0.76945;-0.0088501368","0.48185;0.76093;-0.0201685745","0.47761;0.74024;-0.024672335","0.49638;0.70891;0.0092345271","0.47534;0.7314;-0.0152226798","0.50905;0.73029;-0.0195710175","0.51225;0.71495;-0.0139683094","0.50007;0.67221;0.0027248012","0.47745;0.69271;-0.0223559085","0.51276;0.69781;-0.0163426735","0.51948;0.68269;-0.0029607583","0.50314;0.6318;-0.0048047742","0.487;0.65422;-0.0172876753","0.51188;0.66305;-0.0107847471","0.51928;0.65156;-0.0008030703"
